"userid","userlocation","statusid","statustime","tweet"
"36191695","Salt Lake City, Utah","857281061985730560","2017-04-26 17:11:47","Reax from @RepRobBishop @POTUS monument order: sends message that communities no longer take a back seat to special interest groups #utpol"
"18129910","Utah","857280775451942912","2017-04-26 17:10:39","@MissMelissaST @Sneakypony @JordanUhl @realDonaldTrump His competition was so corrupt it was a no-brainer"
"179607750","Tooele, Utah","857279069490003968","2017-04-26 17:03:52","@IngrahamAngle SEN. CRUZ SOLVES FUNDING WALL PROBLEM FOR POTUS! USE DRUG LORDS $14B &amp; ANY OTHER DRUG FUNDS CONFISCATED IN THE FUTURE!!!"
"36191695","Salt Lake City, Utah","857278681147781125","2017-04-26 17:02:19","Reax to @POTUS order on monuments by @jasoninthehouse: Strongly supports review of ""gross misuse of outdated law."" #utpol"
"179607750","Tooele, Utah","857278381829660672","2017-04-26 17:01:08","@seanhannity SEN, CRUZ HAS THE SOLUTION FOR FUNDING THE WALL: USE DRUG LORD FUNDS, $14B &amp; ANY OTHER DRUG MONEY FOUND!!! HE SHD TELL POTUS!!!"
"262667520","Salt Lake City ","857277735822962688","2017-04-26 16:58:34","Mr Trump,  please educate yourself in the art of grace...or tact... or try opening your eyes and looking at something  besides a mirror."
"2597182416","Utah","857277641929314304","2017-04-26 16:58:11","@HEELZiggler Is sold acting like trump?"
"179607750","Tooele, Utah","857276714136752128","2017-04-26 16:54:30","@realDonaldTrump Maybe it is time some of these left wing Judges are either brought up on charges of unethical decisions or just FIRED ASAP!"
"36191695","Salt Lake City, Utah","857275420865044480","2017-04-26 16:49:22","@Earthjustice say @POTUS executive order puts monuments on trial so they can be put on the chopping block #utpol"
"22737080","Utah, USA","857275216572989440","2017-04-26 16:48:33","@realDonaldTrump Where you will continue to lose!"
"36191695","Salt Lake City, Utah","857274216772653057","2017-04-26 16:44:35","Reaction on @POTUS order re monuments. Center for Western Priorities calls it an ""assault"" on public lands. Tribes outraged. #utpol"
"191514298","Utah","857273104950808577","2017-04-26 16:40:10","KSL: President Trump about to sign an order to review national monument designations which could impact Utah."
"152901522","st george utah","857271810978533376","2017-04-26 16:35:01","@realDonaldTrump @FLOTUS You mean Ivanka ?"
"806470866154319875","Salt Lake City, UT","857270681414885377","2017-04-26 16:30:32","Trump tax plan, corporate tax rate among OECD countries #trump #maga #100daysofshame #draintheswamp"
"806470866154319875","Salt Lake City, UT","857270093461549056","2017-04-26 16:28:12","In Gettysburg speech, Trump made 100 days of promises. Did he keep them? #trump #maga #100daysofshame"
"1465286323","Salt Lake City, UT","857268753314177024","2017-04-26 16:22:52","I USED TO CAMP IN SO UT REGIONS WHERE CATTLE OVERGRAZED RESULT IN EROSION AND EXTENSIVE STREAM RAPARIAN DESTRUCTION.  - POTUS REVU CRAZY"
"705552792308428800","Utah, USA","857268123774275584","2017-04-26 16:20:22","Time for the nuclear option on legislation since Dems only obstruct everything?Build the Wall.
@POTUS 
@GOP 
@SenateMajLdr 
@SenMikeLee"
"412939699","Utah, USA","857266721891037184","2017-04-26 16:14:48","@KELLI2L @lilscud1974 @IanMCohen @heyitsjonesey @AynRandPaulRyan @faster340 @realDonaldTrump Spend some time volunteering in HS to know more"
"123783038","salt lake city, ut","857265861773623296","2017-04-26 16:11:23","@realDonaldTrump Shut. The. Fuck. Up.
Be a president, stop whining/bragging.
Save your stroking for the course, not your ego"
"1013986122","utah","857264827730862080","2017-04-26 16:07:16","Trump flak with no chin talks of 2 tragic murders to justify draconian immigration measures while not mentioning 30,000 tragic gun deaths."
"16910582","Salt Lake City, UT","857264400062857216","2017-04-26 16:05:34","What Trump could do (undoing Obama-era designations) would threaten HUNDREDS OF MILLIONS OF ACRES of land."
"2342666472","Lives in Utah. ","857264367238209536","2017-04-26 16:05:27","@williamlegate @realDonaldTrump @FLOTUS Which pretty much confirms that she is off the charts miserable. Hail La Miserable!"
"316560481","Salt Lake City, UT","857263580609040388","2017-04-26 16:02:19","@juliaritchey @POTUS No and no"
"2342666472","Lives in Utah. ","857263088298360832","2017-04-26 16:00:22","@realDonaldTrump @FLOTUS Run Melania, run!!! And I mean far, far away, not for public office, just to be clear."
"18338352","Salt Lake City, Utah","857263067196870657","2017-04-26 16:00:17",".@GHughes51, @realDonaldTrump, @OrrinHatch and @UtahGOP can all eat my ass. #utpol"
"2342666472","Lives in Utah. ","857262638954201088","2017-04-26 15:58:34","@Impeach_D_Trump It says MAGA, but all I see is Maggot. The slimy spray-tanned worm is destroying our country. #Impeach the MF now!!!"
"843879457991544833","Salt Lake City, UT","857262310548578304","2017-04-26 15:57:16","@RepBrendanBoyle  but we need your help saving America from Trump"
"870861764","Utah, USA","857262098119671808","2017-04-26 15:56:26","@cviegas @RealJamesWoods @ACLU @AnnCoulter Trump whines about crowd size.  Add that to the picture."
"843879457991544833","Salt Lake City, UT","857261836789350400","2017-04-26 15:55:23","@NBCNews Oh my - just shut up Trump. How many times do we have to remind you CONSTITUTION and not OBSTRUCTION"
"843879457991544833","Salt Lake City, UT","857261436963180544","2017-04-26 15:53:48","@realDonaldTrump Maybe you should learn to shut-up &amp; quit bashing ourts. You might have had better chances-oh ya CONSTITUTION/OBSTRUCTION"
"3061974218","Salt Lake City, UT","857261203936034816","2017-04-26 15:52:52","@realDonaldTrump @FLOTUS How much are the taxpayers paying for her birthday bash and present?"
"843879457991544833","Salt Lake City, UT","857260273131855872","2017-04-26 15:49:10","@realDonaldTrump So you are going to re-stack/bribe  SCOTUS to rule in your favor, invite them to WH to smooch up to them &amp; keep whinning"
"17195746","Draper, Utah","857259621064429569","2017-04-26 15:46:35","@realDonaldTrump @FLOTUS ...he writes using a photo of himself in the center. What a dick."
"15711961","Salt Lake City","857259149381337088","2017-04-26 15:44:42","Guess it was a slip of the tongue, but Trump kept saying he was returning control to the people instead of giving it to corporations."
"2372118270","Salt Lake City, UT","857258991386189824","2017-04-26 15:44:05","BREAKING: @POTUS signs executive order with @OrrinHatch @GovHerbert @SpencerJCox in attendance."
"1063545620","Utah, USA","857258777665458176","2017-04-26 15:43:14","@realDonaldTrump @FLOTUS Happy birthday. We hope you have a fabulous day"
"36191695","Salt Lake City, Utah","857258750901501952","2017-04-26 15:43:07","Remarks by @POTUS are over and it was clear that #Utah was at the forefront of his thoughts on monuments #utpol @GovHerbert"
"36191695","Salt Lake City, Utah","857258440271347713","2017-04-26 15:41:53","Everyday we are going to push ahead with our reform agenda to put people back in control of their lives - @POTUS #utpol"
"14304553","Salt Lake City, Utah ","857258201389031424","2017-04-26 15:40:56","@realDonaldTrump Messy system vs. joke of a president!"
"77241120","Utah","857258177259229184","2017-04-26 15:40:51","Wow.  @realDonaldTrump says Bears Ears designation ""should have never happened"" and ""we are going to free it up"".  #utpol"
"4509971953","Utah, USA","857258124486594560","2017-04-26 15:40:38","Thank you @POTUS for hearing Utah and the abuse we have suffered by Obama!Native Americans have suffered enough! #BearsEars #AntiquitiesAct"
"14304553","Salt Lake City, Utah ","857258118006226944","2017-04-26 15:40:37","@realDonaldTrump YOU HURT THE ECONOMY!"
"14304553","Salt Lake City, Utah ","857258039614648320","2017-04-26 15:40:18","@realDonaldTrump, pay for your own wall - or have your supporters pay for it. None of us want to do it."
"36191695","Salt Lake City, Utah","857258034925518848","2017-04-26 15:40:17","Overall, the previous administration bypassed the states and put 265,000 acres of water and land under monument designation, #utpol @POTUS"
"15711961","Salt Lake City","857257902708449281","2017-04-26 15:39:45","Sounds like Trump wants to repeal the Antiquities act."
"36191695","Salt Lake City, Utah","857257811109195776","2017-04-26 15:39:23","""I also want to recognize @OrrinHatch and believe me he is tough,"" @POTUS says. Hatch pushed and prodded ""neverending"" #utpol"
"36191695","Salt Lake City, Utah","857257356517720064","2017-04-26 15:37:35","""Today I am signing an EO to end an egregious abuse of executive power,"" @POTUS #utpol"
"15853334","Salt Lake City (+ Silicon Val)","857257124333625344","2017-04-26 15:36:40","@Britdelea I have some new, unreleased data about small biz + Trump + taxes + Obamacare. Pls DM if interested."
"36191695","Salt Lake City, Utah","857257027290005504","2017-04-26 15:36:17","""Secretary Ryan Zinke is doing an incredible job. He never overlooks the details. He is a detail person,"" @Potus #utpol"
"14304553","Salt Lake City, Utah ","857256713480568835","2017-04-26 15:35:02","@realDonaldTrump, please do not blow up the planet. Please do not start WWIII. There are so many more ways to ""MAGA""."
"36191695","Salt Lake City, Utah","857256151053774848","2017-04-26 15:32:48","@Mike_Pence VP is speaking now about the 100 days under @POTUS @realDonaldTrump #utpol"
"2196646711","Utah, USA","857255234858434560","2017-04-26 15:29:09","@realDonaldTrump @FLOTUS Happy birthday Melania! We love you!"
"36191695","Salt Lake City, Utah","857251657721061376","2017-04-26 15:14:56","The @POTUS order reviews national monument designations going back to 1996 creation of Grand Staircase and ending with Bears Ears #utpol"
"251667263","swimming upstream in Utah","857251260285673472","2017-04-26 15:13:22","@AynRandPaulRyan NOTHING over 2 syllables.
""BIGLY"" is a stretch for 
.@realDonaldTrump"
"53569773","Salt Lake City, Utah","857248590871142400","2017-04-26 15:02:45","@realDonaldTrump @FLOTUS Happy birthday to a beautiful First Lady, wife, and mother!"
"833948329","Salt Lake City","857248401267728385","2017-04-26 15:02:00","@SpeakerRyan @POTUS Paul Ryan is a lyin son of a bitch"
"1480881013","Salt Lake City, UT","857247822013276164","2017-04-26 14:59:42","@realDonaldTrump @FLOTUS So old, time for an upgrade"
"2861931581","Kearns Utah","857247275386454017","2017-04-26 14:57:31","@realDonaldTrump @FLOTUS Happy birthday melania"
"769018433082195969","Utah, USA","857246707012304896","2017-04-26 14:55:16","@realDonaldTrump @FLOTUS Happy Birthday! So refreshing to have a beautiful lady in the White House!"
"37686587","Eagle Mountain, Utah","857246562329575424","2017-04-26 14:54:41","@realDonaldTrump @FLOTUS Her greatest gift is that you are nowhere near her."
"780613709290885121","Moab, Utah","857246316119810049","2017-04-26 14:53:43","@GangstaMimi @4everNeverTrump @POTUS @jasoninthehouse Good thinking! Lots of imported asbestos!"
"16581573","Salt Lake City","857245465053548544","2017-04-26 14:50:20","@RepChrisStewart @POTUS Save Bears Ears. Or lose your job. Up to you."
"70157127","Salt Lake City, UT","857245040153939968","2017-04-26 14:48:39","@GovHerbert, @RepChrisStewart, @OrrinHatch all joining @POTUS as he signs executive order to review #BearsEars, #GrandStaircase.@abc4utah"
"18235949","Utah, USA","857244138659495936","2017-04-26 14:45:04","@pashulman But Trump says the 100 day thing is not really a thing...as he rushes to list all his so called accomplishments"
"14941285","Cedar City, Utah ","857244046938558464","2017-04-26 14:44:42","Pres. Trump expected to sign executive order this morning reviewing Antiquities Act. @GovHerbert &amp; @RepChrisStewart expected to be there."
"1596215070","Utah","857244011093835776","2017-04-26 14:44:33","@realDonaldTrump Tell us another one Don, LOL  Nice hair!"
"800826184535838720","Utah, USA","857243410096201728","2017-04-26 14:42:10","@goergetakie @robbiebdaar @Distopos @GeorgeTakei Yell that... Trump did WHAT, exactly?"
"584453926","Saratoga Springs, Utah","857242396832055297","2017-04-26 14:38:08","@FLOTUS Happy Birthday Mrs. Trump"
"18493702","Salt Lake City, Utah","857241453545766914","2017-04-26 14:34:23","President Trump expected to sign executive order this morning reviewing Antiquities Act. @GovHerbert will be there. @fox13 #utpol"
"769240562561986560","Utah, USA","857241194581049344","2017-04-26 14:33:22","@POTUS Saturday is last of 100 days. I already know you could careless by what you said earlier ""what does it matter""homeless are homeless."
"823314695662616576","Salt Lake City, UT","857240486062338054","2017-04-26 14:30:33","@RepChrisStewart @POTUS Another useless EO that does something he could do with a single phone call!"
"584453926","Saratoga Springs, Utah","857237783982743553","2017-04-26 14:19:49","@realDonaldTrump End those trade deals."
"848853089595555841","Salt Lake City","857234714653974529","2017-04-26 14:07:37","what if donald trump has secretly been banksy the entire time"
"41422152","Utah, USA","857233983704190976","2017-04-26 14:04:43","@POTUS I have more trust for an unelected judge than for a president the US people elected against."
"823689518419046400","Utah, USA","857231304554725378","2017-04-26 13:54:04","@realDonaldTrump I have as much respect for the 9th Circuit as for the FBI. Drain the Swamp"
"780613709290885121","Moab, Utah","857230536678424576","2017-04-26 13:51:01","@4everNeverTrump @POTUS @jasoninthehouse Search warrants for Mar a Lago!"
"18235949","Utah, USA","857229941217165312","2017-04-26 13:48:39","@greta @jasoninthehouse @MSNBC Nice to see Jason finally found something to investigate...now, look into Trump/Russia collusion"
"833841024619409408","Utah, USA","857229428669022209","2017-04-26 13:46:37","@realDonaldTrump Helping addicts quit will solve these real human issues and make the US safer, and that is what makes a great president!"
"815626367391789056","Northern Utah","857229192349401088","2017-04-26 13:45:40","@TinaFra80898810 @realDonaldTrump Exactly!  And according to Sen. Grassley, looks like another Justice may retire by Summer!"
"22786791","Salt lake City. Ut","857228725401735169","2017-04-26 13:43:49","@danpfeiffer Is the Trump presidency, the biggest Ponzi scheme in history?"
"815626367391789056","Northern Utah","857228403690225664","2017-04-26 13:42:32","@TinaFra80898810 @realDonaldTrump Yep!  This is complete Bull Crap that an unelected Judge(s) get to rule our nation like Dictators!"
"2524897803","Salt Lake City, UT","857649322803904512","2017-04-27 17:35:07","@realDonaldTrump Oh my god, shut the Fuck up you lying bastard. Only your one toothed non educated followers believe that shit."
"415409674","Salt Lake City, UT","857647678175326208","2017-04-27 17:28:35","@realDonaldTrump As vain as you are, I would think you would want to avoid looking guilty of anything, unless you actually are."
"415409674","Salt Lake City, UT","857647506267570176","2017-04-27 17:27:54","@realDonaldTrump, by refusing to comply with the HOC investigation into Michael Flynn, it makes you look guilty of colluding with Russia."
"254238259","Salt Lake City, Utah","857647324230582272","2017-04-27 17:27:11","@Clintonite33 @realDonaldTrump I am taking Mike Pence to be the Scooter Libby of #RussiaGate"
"159358153","Salt Lake City, UT","857647100607176708","2017-04-27 17:26:17","@VP @POTUS @mauriciomacri @WhiteHouse Could he find Argentina on a map?"
"19263123","Salt Lake City, UT","857646781437431808","2017-04-27 17:25:01","@w_patrickdunn @paula_marie48 @Mike_P_Williams @realDonaldTrump You are so witty, it must be your standard issued libtard glasses."
"35875573","Utah, USA","857642281318273024","2017-04-27 17:07:08","@DailyCaller You guys keep tweeting shit about celebrities and their opinions on Trump.  Nobody really gives a fuck."
"833791777949700096","Salt Lake City, UT","857641622242185217","2017-04-27 17:04:31","@realDonaldTrump if you want to make the #military strong then get the #politicians out of the money!"
"453677645","St George, Utah","857699145515061248","2017-04-27 20:53:06","@DineshDSouza @realDonaldTrump it sounds like the tax code already favors what he does. If anything, the selfish move is stay status quo."
"224327335","Utah, USA","857698955882225664","2017-04-27 20:52:21","@sirwin9 @MattWalshBlog And millions voted for Trump. Terrible decisions were made by most Americans."
"22786791","Salt lake City. Ut","857698167181017088","2017-04-27 20:49:12","Does Trump only speak in superlatives?"
"250184352","Parts Unknown, Utah","857696916255133696","2017-04-27 20:44:14","@justkarl And/or loyal to a severe fault. Just look at him with Trump, too. And Roger Ailes has done a lot for him."
"31175653","Salt Lake City, UT","857695381383069696","2017-04-27 20:38:08","@realDonaldTrump @Interior Boo! You should see how beautiful Utah is before you and Hatch ruin it."
"2275494277","Utah, USA","857694872538673152","2017-04-27 20:36:07","@williamlegate @POTUS @DeptVetAffairs All you can do is bitch and whine no matter what he does....
Can you be anymore pathetic?"
"31175653","Salt Lake City, UT","857694665679687680","2017-04-27 20:35:18","@realDonaldTrump Tell us about wasting our tax dollars."
"1233021828","Salt Lake City, UT","857694187256336385","2017-04-27 20:33:24","@emojiDonalTrump @POTUS I cant believe you are still upset about losing the election"
"1206104102","Salt Lake City, UT","857693355479781376","2017-04-27 20:30:05","@CranBoonitz @InnerPartisan crazy that a free game about depression is what caused Trump to be elected."
"485410122","Lindon, Utah","857691515237187584","2017-04-27 20:22:47","Just remembered trump is president. Lol"
"29079295","Salt Lake City, UT","857689269342576640","2017-04-27 20:13:51","@ScottyG1280 He got the animation rights to Donald DUCK!?!??!"
"238458631","Utah, USA","857688494335942656","2017-04-27 20:10:46","@864in901 @godless_mom @realDonaldTrump To be fair his entire kitchen is probably littered with nothing but golden cups"
"390417524","Logan Utah","857687963043377152","2017-04-27 20:08:40","@DuchessofDrivel @tedlieu @puppymnkey @realDonaldTrump Oh yeah"
"870861764","Utah, USA","857687675154735104","2017-04-27 20:07:31","@FoxNews @PressSec Tired excuse.  Blame Obama.  Trump is going to accomplish nothing.  Not fit to be president."
"390417524","Logan Utah","857687654036406273","2017-04-27 20:07:26","@SophiaLamar1 @tedlieu @realDonaldTrump Boom"
"843316004100947969","Utah, USA","857686942212702208","2017-04-27 20:04:36","Trump seems to backing off on NAFTA also.  What the heck.  Start something then finish it.  I am feeling  a bit betrayed"
"1392604188","Salt Lake City, Utah","857685829820403712","2017-04-27 20:00:11","@ProPublica @metaquest @WhiteHouse Hold it, wait what? Trump had an ""ethics pledge""? You had to promise not to have any?"
"114846726","SLC Utah","857684242632892416","2017-04-27 19:53:53","@realDonaldTrump Of course you did. Pulling out would be stupid and cost Americans."
"114846726","SLC Utah","857683959995551744","2017-04-27 19:52:45","@realDonaldTrump Ah. The blame game again. Almost as fun as your threats to ruin someone."
"828341052268437505","Salt Lake City, UT","857683876826685441","2017-04-27 19:52:25","@SpeakerRyan Hmmm what about the $3MILLION per weekend we pay for Trump to golf and the $160,000 per day for Melania to live in New York!?"
"828341052268437505","Salt Lake City, UT","857683588455714816","2017-04-27 19:51:17","@FLOTUS @POTUS @WhiteHouse We know how nauseous that man makes you Melania. America feels for you."
"114846726","SLC Utah","857683475226284032","2017-04-27 19:50:50","@realDonaldTrump I love your blame game. I always try to figure out who you will blame before it comes out."
"828341052268437505","Salt Lake City, UT","857682653255933952","2017-04-27 19:47:34","@realDonaldTrump @FLOTUS @mauriciomacri @WhiteHouse All the nazis reunited!"
"2275494277","Utah, USA","857681981152342020","2017-04-27 19:44:53","@liberalgoddess @FLOTUS @POTUS @WhiteHouse The secret service get paid regardless or where they are."
"91699405","Grantsville, Utah","857680678103556096","2017-04-27 19:39:43","@CrimsonMariner @POTUS Love it!"
"1392604188","Salt Lake City, Utah","857674778060087296","2017-04-27 19:16:16","@JasonKander @LiberalJaxx LOL OMG @realDonaldTrump you R such a looser! R U exhausted from all this winning? Oh, sorry meant that 4 the DNC"
"1859272040","Utah, USA","857672896453328896","2017-04-27 19:08:47","@williamlegate @realDonaldTrump @FLOTUS @mauriciomacri @WhiteHouse Bull."
"1859272040","Utah, USA","857672845287018496","2017-04-27 19:08:35","@williamlegate @realDonaldTrump @FLOTUS @mauriciomacri @WhiteHouse Shut the heck up!
Get a job to fill up your empty hours!"
"1859272040","Utah, USA","857672679809208321","2017-04-27 19:07:56","@williamlegate @realDonaldTrump @FLOTUS @mauriciomacri @WhiteHouse Oh shut up!
Get a job to fill up your day!"
"808536907231727616","Utah, USA","857672397394124800","2017-04-27 19:06:48","@realDonaldTrump I agree  no America first"
"19151102","Salt Lake City, Utah  USA","857669636619292672","2017-04-27 18:55:50","@realDonaldTrump oh...and an explanation of YOUR #RUSSIA ties.   #RESIST"
"1138117213","Salt Lake City, Utah U.S.A.","857669022132744192","2017-04-27 18:53:24","@williamlegate The only guy that will criticize Trump or any RightWinger to the moon and back but will lick the boot of his Leftist masters"
"317912231","Utah","857668288670609408","2017-04-27 18:50:29","So Trump sign an exec order for @McDonalds to get rid of the best drink on the menu???? #SAVEORANGEHIC"
"30065849","SLC, Utah","857668166033358848","2017-04-27 18:50:00","@realDonaldTrump How about neither?  Cut spending."
"2275494277","Utah, USA","857666287635398657","2017-04-27 18:42:32","@Adrienn42232686 @williamlegate @realDonaldTrump Do you really think Willy pays attention to anything??"
"160426800","Utah","857665777406664704","2017-04-27 18:40:30","@DavidJollyFL The Trump administration has a clear and united message that is easily understood."
"2749841086","SLC, Utah","857664067531452416","2017-04-27 18:33:42","@sucks_jack @DeptVetAffairs @POTUS @AP Sorry to hear that."
"85462142","Salt Lake City, UT","857663993896292352","2017-04-27 18:33:25","@turnageb White House themed complaints about ""bring your kids to work day"" are still cool though, right?"
"160426800","Utah","857663708956196864","2017-04-27 18:32:17","Does @realDonaldTrump think ships are made from aluminum?"
"3837556572","Salt Lake City, UT","857662432562388992","2017-04-27 18:27:13","@thehill THE REAL ISSUE IS TRUMP RUSSIA!!"
"837126063570354176","Salt Lake City, UT","857660900626518016","2017-04-27 18:21:07","@maddow @stevebenen The Trump administration is all sizzle and no steak."
"924705229","Salt lake city ,Kolkata, India","857659596101492736","2017-04-27 18:15:56","@williamlegate @realDonaldTrump Democrats atleast never cared about them until Trump was elected"
"816789845490049024","Biggest Desert Possible, Utah ","857659521191235584","2017-04-27 18:15:39","@andersonDrLJA Wow! You even make Trump look intelligent! You are aware that Hillary has not been proven guilty of anything? Wake up!"
"198592178","Utah, USA","857659489385840640","2017-04-27 18:15:31","Nigerians should loan their country to Trump for two years n see changes"
"755544144408227840","Utah, USA","857654983210225664","2017-04-27 17:57:37","@realDonaldTrump Oh. This parks and monuments you threaten to open up to drilling and mining? Those?"
"2765452807","Salt Lake City, UT","857654787336093696","2017-04-27 17:56:50","@realDonaldTrump WHAT THE ACTUAL FUCK DO YOU MEAN BY REBUILD WE SPEND WAY TO MUCH"
"845436752420515840","Utah, USA","857654643593101312","2017-04-27 17:56:16","@realDonaldTrump No more bail outs!"
"2765452807","Salt Lake City, UT","857654291032547328","2017-04-27 17:54:52","@realDonaldTrump HOW CAN YOU BE SO FUCKING DUMB"
"1488337543","Utah","857653331845537793","2017-04-27 17:51:03","@x0rz I think that qualifies you for a position in the Trump cabinet."
"2524897803","Salt Lake City, UT","857650484055654400","2017-04-27 17:39:44","@realDonaldTrump Oops I meant shit"
"2524897803","Salt Lake City, UT","857649322803904512","2017-04-27 17:35:07","@realDonaldTrump Oh my god, shut the Fuck up you lying bastard. Only your one toothed non educated followers believe that shit."
"415409674","Salt Lake City, UT","857647678175326208","2017-04-27 17:28:35","@realDonaldTrump As vain as you are, I would think you would want to avoid looking guilty of anything, unless you actually are."
"415409674","Salt Lake City, UT","857647506267570176","2017-04-27 17:27:54","@realDonaldTrump, by refusing to comply with the HOC investigation into Michael Flynn, it makes you look guilty of colluding with Russia."
"254238259","Salt Lake City, Utah","857647324230582272","2017-04-27 17:27:11","@Clintonite33 @realDonaldTrump I am taking Mike Pence to be the Scooter Libby of #RussiaGate"
"159358153","Salt Lake City, UT","857647100607176708","2017-04-27 17:26:17","@VP @POTUS @mauriciomacri @WhiteHouse Could he find Argentina on a map?"
"19263123","Salt Lake City, UT","857646781437431808","2017-04-27 17:25:01","@w_patrickdunn @paula_marie48 @Mike_P_Williams @realDonaldTrump You are so witty, it must be your standard issued libtard glasses."
"35875573","Utah, USA","857642281318273024","2017-04-27 17:07:08","@DailyCaller You guys keep tweeting shit about celebrities and their opinions on Trump.  Nobody really gives a fuck."
"833791777949700096","Salt Lake City, UT","857641622242185217","2017-04-27 17:04:31","@realDonaldTrump if you want to make the #military strong then get the #politicians out of the money!"
"833791777949700096","Salt Lake City, UT","857641185787105280","2017-04-27 17:02:47","@realDonaldTrump coming from the guy who is defunding the #nationalparks this is just too ironic"
"799231994349625344","Salt Lake City, UT","857640509526818816","2017-04-27 17:00:06","President Trump, I love you!! No regrets. The new tax plan is a long time coming."
"348284120","Utah","857639498473013249","2017-04-27 16:56:05","@4ndyman Whenever Trump says ""Nobody ever heard of x,"" it really means ""I never heard of x."""
"845436752420515840","Utah, USA","857639472904654848","2017-04-27 16:55:59","@williamlegate @realDonaldTrump Lol. Looky here a pot calling a kettle black. ""Spew every thought"". Haha."
"2891047298","Great Salt Lake City","857639169090179072","2017-04-27 16:54:46","1/3 of the hits on the Regional charts in Mexico are about poker. Trump should have thought about this before attempting to bluff."
"870861764","Utah, USA","857638667413618690","2017-04-27 16:52:47","@amjoyshow @HuffPostPol Trump says a lot. He does so little."
"806470866154319875","Salt Lake City, UT","857638031523708931","2017-04-27 16:50:15","Mike Flynn under formal investigation by Pentagon over payments from Russia #trump #maga"
"817712420579897345","Utah, USA","857637669819432962","2017-04-27 16:48:49","@A_n_Elk @patagonia @POTUS So you are saying you have no idea what you are talking about."
"3837556572","Salt Lake City, UT","857637644104224769","2017-04-27 16:48:43","@realDonaldTrump Putting words in their mouths. Pretty certain no one wants that."
"837177237929521157","Utah, USA","857635901379235840","2017-04-27 16:41:47","@realDonaldTrump Quit hiding behind the Democrats for your own stupid mistakes!"
"445122506","Salt Lake City, UT, U.S.A.","857634347456888833","2017-04-27 16:35:37","@realDonaldTrump you got to understand that is not about who won the election but your attitude"
"837177237929521157","Utah, USA","857633996351479808","2017-04-27 16:34:13","@realDonaldTrump Quit blaming the Democrats, and start taking responsibilities for your own screw ups!"
"725111657446305792","Utah, USA","857633636882894849","2017-04-27 16:32:47","@realDonaldTrump If we put America first you must go because you put America second to you and your personal gain, you are the problem"
"823689518419046400","Utah, USA","857632610146582529","2017-04-27 16:28:42","@realDonaldTrump Drain the Swamp"
"2900861749","Salt Lake City, UT ","857631808447369216","2017-04-27 16:25:31","Do you remember the blissful days when you could open up your phone, scan your newsfeed and not see a disturbing story about Trump?"
"179607750","Tooele, Utah","857631370012631041","2017-04-27 16:23:47","@marklevinshow IT WILL BE GREAT IF POTUS IS ABLE TO GET RID OF THE 9TH DISTRICT (LEFTIST) COURT!!! HOPE HE CAN &amp; TAKES OUT MORE OF THEM!!!"
"179607750","Tooele, Utah","857628310754385924","2017-04-27 16:11:37","@realDonaldTrump YOU KNOW MR. PRESIDENT THAT THE DEMOCRATS ARE ""THE NEW PARTY OF NO"" FOLLOWING OBAMA/HILLARY/DNC/SOROS ""RESISTANCE"" ORDERS!!"
"533370212","Utah","857627873212907520","2017-04-27 16:09:53","@lisagabrieletv @realDonaldTrump how enlightening.....libtard fools!"
"37247463","Salt Lake City, Utah","857626831385575424","2017-04-27 16:05:45","@realDonaldTrump WTF? you think Democrats threaten to close them when you threaten to undesignated them? OMFG, you are looney."
"91699405","Grantsville, Utah","857626734073585665","2017-04-27 16:05:21","@paulsperry_ This is just disgusting. President Trump needs to get involved"
"305877707","Salt Lake City, UT","857626303557541888","2017-04-27 16:03:39","@RogerJHall2 @DTexasgal @fcwic1 @POTUS YOU SAID IT BETTER THAN I DID! THANKS!"
"35479555","Salt Lake City","857625974329942016","2017-04-27 16:02:20","@realDonaldTrump As the leader of the free world, how do you find the time to be such a tweethead? Please do some real work. Thank you."
"533370212","Utah","857625593952718852","2017-04-27 16:00:50","@bitchypolitics @w_patrickdunn @paula_marie48 @Mike_P_Williams @realDonaldTrump at least you got the bitch part correct..."
"845436752420515840","Utah, USA","857625478357635072","2017-04-27 16:00:22","@williamlegate @realDonaldTrump Black lung. Lol. You have a 100 year old vision of coal miners."
"533370212","Utah","857625442706112512","2017-04-27 16:00:14","@w_patrickdunn @paula_marie48 @Mike_P_Williams @realDonaldTrump no, but tge boys club gives it to you...."
"533370212","Utah","857625293187563520","2017-04-27 15:59:38","@Mike_P_Williams @paula_marie48 @realDonaldTrump read the memo about Trump being pres. He sets the agenda. You get that part right??"
"533370212","Utah","857625019114901504","2017-04-27 15:58:33","@Mike_P_Williams @realDonaldTrump oh dear...mikey is once again clueless....the dems lost. Trump won. Did u sgree w repubs with onama in wh?"
"20492438","Utah","857624823333359618","2017-04-27 15:57:46","@realDonaldTrump Thank you Mr. President!"
"20492438","Utah","857624770803900417","2017-04-27 15:57:33","@realDonaldTrump That would go a long way.  You know they are in bed with the drug lords of the FARC in Colombia, please do something!"
"18235949","Utah, USA","857624154635354112","2017-04-27 15:55:07","@KellyO @POTUS Flip flop and whoever talks to Trump last...if he had done all these flip flops during campaign, he would have lost bigly"
"20492438","Utah","857624093746749444","2017-04-27 15:54:52","@realDonaldTrump They are massacring the students and the youth there, and last night went into apartment buildings knocking down doors to"
